,Movie Title,ggg,Plot,img
377,What's Your Raashee?,"Comedy, Drama, Romance","zodiac, henchman, family relationships, businesswoman, debt, solar system, wedding, mistress, bilingual, blackmail, prank, palatial estate, statue, horse, village, doctor, goat, stage, dinner theater, reincarnation, infidelity, chess, stenographer, whip, prenuptial agreement, private investigator, bubble gum, group dance, breakdancing, song, guitar, drinking with a straw, crying, drinking straw, snorting, reference to tom and jerry, reference to tom cruise, dating, frisk, loan shark, false pretext, chicago illinois, computer, astrologer, mumbai india, question mark in title, apostrophe in title, question in title, punctuation in title, title spoken by character",https://m.media-amazon.com/images/M/MV5BMTg0ODQ3NDI0MF5BMl5BanBnXkFtZTcwMTI0NjI4Mg@@._V1_
378,Bade Miyan Chote Miyan,"Action, Comedy, Musical","police, police station, police inspector, prison cell, diamond, policeman, lie, thief, breaking the fourth wall, witness protection, undercover operation, undercover in prison, train, train robbery, telephone, telephone booth, tall tale, suitcase, police commissioner, murder, witness to a murder, movie actress, mistaken identity, jewelry store, jail break, identical twins, hidden camera, filming, falling off a roof, doppelganger, diamond theft, actor playing multiple roles",https://m.media-amazon.com/images/M/MV5BMWMyZTVmY2MtY2QwOC00YTA3LTllNjAtNThkN2JkYzlhNTM0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
379,Munna Michael,"Action, Drama, Music","gangster, fistfight, dancing, brawl, martial arts, face slap, dancer, one against many, tough guy, hand to hand combat, roundhouse kick, somersault, character name in title",https://m.media-amazon.com/images/M/MV5BYmJmMDVlNDgtYzI3NS00ZmVkLWE3ZTItYTI2NmVmMWIwZTg3XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_
380,Sharaabi,"Comedy, Drama, Romance","police officer, wealth, alcohol, comedic fight, bar fight, breaking the fourth wall, poetry, bar, neglectful father, workaholic, businessman, empty bottle, resentment, rich man poor woman, class differences, catfight, drunkenness, drinking, father son conflict, father son relationship, alcoholic, alcoholism, title spoken by character, talking to oneself, death, orphan, flashback, private jet, white suit, slum, bus stop, widower, home schooling, love, drink, handkerchief, asking for directions, thief, knife, board meeting, benevolence, kindness, office, mustache, caretaker, one word title",https://m.media-amazon.com/images/M/MV5BMTM4MTk4NjEzM15BMl5BanBnXkFtZTcwODMwNzQyMQ@@._V1_
381,Photograph,"Drama, Romance",photographer,https://m.media-amazon.com/images/M/MV5BMjMzNDMzMTU0NV5BMl5BanBnXkFtZTgwNDI5NTYyNzM@._V1_
382,Freaky Ali,"Comedy, Sport","golf, golf player, reference to sachin tendulkar, snobbery, underdog",https://m.media-amazon.com/images/M/MV5BM2E3YzEwNjItNzg2NC00ZWMyLWEyNTgtOGVhNzU1ODBmY2I2XkEyXkFqcGdeQXVyNjgyODMzMzE@._V1_
383,Mastizaade,Comedy,"male objectification, female objectification, erotica, erotic comedy, sex addict, sex addiction, slow motion scene, bare chested male, female wears a swimsuit, horniness, sexual attraction, addict, addiction, therapy, alcoholic, female alcoholic, back from the dead, dead body, beach, blindfold, blindfolded, shooting, dance scene, musical scene, gay stereotype, gay, gay character, effeminate man, undressing someone, gay interest, framed photograph, sleeping shirtless, bottle broken over head, erection, barefoot male, coin, awkward situation, man wears flip flops, man wears eyeglasses, man wears sunglasses, woman wears eyeglasses, indian sex comedy, parody, sex guru, cult, pool scene, swimming pool, bikini, pink bikini, implied nudity, female nudity, bare back, woman in towel, towel pulled off, shower curtain, classical hindu dance, bollywood dance, male sex addict, awkward erection, spontaneous erection, female sex addict, car wash",https://m.media-amazon.com/images/M/MV5BMzk0NjIxMjg2NV5BMl5BanBnXkFtZTgwMDk5NzY2NzE@._V1_
384,Sonchiriya,"Action, Crime, Drama","phoolandevi character, gang, shotgun, murder, shootout, shoot to kill, curse, dead snake, guilt, police, police van, flashback, violence, blood, revenge, father son relationship, mother son relationship, shot to death, shot in the chest, machine gun, wedding, hospital, one word title, self sacrifice, attack, explosion, boat, atonement, bandit, policeman, character name in title, title spoken by character",https://m.media-amazon.com/images/M/MV5BY2YyZmI2NGQtNzNjOS00MTY1LTkxNWEtNzg0YWYzOGZiMzcyXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_
385,Thackeray,"Biography, Drama","marathi, hero of the people, politician, politics",https://m.media-amazon.com/images/M/MV5BNDg4YWY2NmYtNmFjZS00NmJjLTljNDktMGUzZWM2MmJiOGJkXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_
386,Ragini MMS,"Drama, Horror, Mystery","supernatural power, psychotronic film, camera, voyeurism, ghost, long take, cabin, point of view shot, based on true story",https://m.media-amazon.com/images/M/MV5BMmJmZmQ4NzctOTZhMC00NGM1LWE2MGEtN2E0YzFiNDQxMjMzXkEyXkFqcGdeQXVyNTQyODc1OTY@._V1_
387,Lucknow Central,"Action, Crime, Drama",musician,https://m.media-amazon.com/images/M/MV5BMWM4ZDk4YzQtYjBhNy00ZjU0LWJhNjYtNzgwYmZiMTVhYjRiXkEyXkFqcGdeQXVyNTg3MzU3ODQ@._V1_
388,Dosti: Friends Forever,"Drama, Romance",sorry,https://m.media-amazon.com/images/M/MV5BNGExNDU4M2UtYmI2Yi00ZmE5LWI0YTctMTU0ZDc5ZTIzZjZlXkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_
